DateTime_UTC,nitrateNitrite,temp_C,DO_mgL,DO_sat,PAR,barom.pressure,Discharge_m3s,Depth_m
3/16/18 15:45,7.531639,NA,NA,NA,-0.05,95.87444,41.9089,0.574851682
3/16/18 15:50,NA,10.772,10.755,99.945204,-0.04,95.87117,NA,NA
3/16/18 16:00,7.235322,10.799,10.811,100.528744,-0.05,95.86789,41.7673,0.573685523
3/16/18 16:10,NA,10.826,10.977,102.136453,-0.05,95.88425,NA,NA
3/16/18 16:15,6.880595,NA,NA,NA,-0.05,95.8957,41.7673,0.573685523
3/16/18 16:20,NA,10.872,11.07,103.111962,-0.05,95.89243,NA,NA
3/16/18 16:30,6.616265,10.872,11.167,104.015473,-0.08,95.88261,41.7673,0.573685523
3/16/18 16:40,NA,10.908,11.256,104.932166,-0.06,95.87607,NA,NA
3/16/18 16:45,6.482662,NA,NA,NA,-0.05,95.87444,41.9089,0.574851682
3/16/18 16:50,NA,10.962,11.289,105.371769,-0.07,95.86298,NA,NA
3/16/18 17:00,6.569467,10.953,11.389,106.282979,-0.02,95.87444,42.192,0.577178463
3/16/18 17:10,NA,11.025,11.483,107.339225,-0.05,95.8548,NA,NA
3/16/18 17:15,6.956346,NA,NA,NA,-0.03,95.84499,42.0504,0.576015445
3/16/18 17:20,NA,11.088,11.596,108.553762,0.05,95.84336,NA,NA
3/16/18 17:30,7.408186,11.133,11.677,109.425888,0.4,95.84336,41.9089,0.574851682
3/16/18 17:40,NA,11.133,11.77,110.297397,0.6,95.85317,NA,NA
3/16/18 17:45,7.812402,NA,NA,NA,1.34,95.85644,41.7673,0.573685523
3/16/18 17:50,NA,11.223,11.81,110.902636,1.43,95.8548,NA,NA
3/16/18 18:00,7.906517,11.286,11.828,111.233256,1.54,95.86953,42.192,0.577178463
3/16/18 18:10,NA,11.34,11.862,111.691947,3.99,95.86462,NA,NA
3/16/18 18:15,7.881819,NA,NA,NA,5.1,95.8548,41.9089,0.574851682
3/16/18 18:20,NA,11.412,11.879,112.037609,6.07,95.86462,NA,NA
3/16/18 18:30,7.497922,11.475,11.947,112.842336,13.43,95.86626,41.9089,0.574851682
3/16/18 18:40,NA,11.564,12.076,114.294165,6.28,95.86789,NA,NA
3/16/18 18:45,7.065086,NA,NA,NA,9.08,95.86462,41.7673,0.573685523
3/16/18 18:50,NA,11.645,12.096,114.696318,10.53,95.86462,NA,NA
3/16/18 19:00,6.535137,11.734,12.192,115.842452,17.8,95.8548,41.9089,0.574851682
3/16/18 19:10,NA,11.833,12.264,116.790586,13.68,95.84663,NA,NA
3/16/18 19:15,6.12443,NA,NA,NA,14.01,95.83845,41.9089,0.574851682
3/16/18 19:20,NA,11.931,12.294,117.33841,13.89,95.83354,NA,NA
3/16/18 19:30,5.904007,12.064,12.24,117.177414,17.79,95.81718,41.9089,0.574851682
3/16/18 19:40,NA,12.18,12.252,117.601897,14.67,95.81718,NA,NA
3/16/18 19:45,5.794408,NA,NA,NA,15.12,95.81064,41.9089,0.574851682
3/16/18 19:50,NA,12.286,12.252,117.884971,14.54,95.80737,NA,NA
3/16/18 20:00,6.090747,12.384,12.211,117.751452,34.51,95.82045,42.0504,0.576015445
3/16/18 20:10,NA,12.41,12.234,118.042632,46.78,95.80573,NA,NA
3/16/18 20:15,6.344062,NA,NA,NA,43.9,95.80246,42.4752,0.579499825
3/16/18 20:20,NA,12.517,12.144,117.457805,67.54,95.75666,NA,NA
3/16/18 20:30,6.484774,12.543,12.15,117.584797,137.77,95.78937,42.0504,0.576015445
3/16/18 20:40,NA,12.614,12.096,117.249719,104.15,95.79428,NA,NA
3/16/18 20:45,6.552238,NA,NA,NA,187.71,95.80246,42.4752,0.579499825
3/16/18 20:50,NA,12.649,12,116.410896,184.74,95.79592,NA,NA
3/16/18 21:00,6.78442,12.702,11.976,116.316734,155.17,95.75666,42.4752,0.579499825
3/16/18 21:10,NA,12.729,12.008,116.698374,157.02,95.74357,NA,NA
3/16/18 21:15,7.028789,NA,NA,NA,215.25,95.75666,43.3247,0.586426231
3/16/18 21:20,NA,12.764,12.005,116.761041,196.22,95.75338,NA,NA
3/16/18 21:30,7.251677,12.79,11.986,116.64436,328.13,95.7452,43.3247,0.586426231
3/16/18 21:40,NA,12.835,11.941,116.323899,144.05,95.7403,NA,NA
3/16/18 21:45,7.14507,NA,NA,NA,152.92,95.74684,43.3247,0.586426231
3/16/18 21:50,NA,12.852,11.87,115.676368,149.84,95.75829,NA,NA
3/16/18 22:00,7.149331,12.879,11.734,114.420287,268.66,95.74847,43.1831,0.585275493
3/16/18 22:10,NA,12.896,11.636,113.507931,266.81,95.71739,NA,NA
3/16/18 22:15,7.106814,NA,NA,NA,248.05,95.71739,44.1742,0.593298521
3/16/18 22:20,NA,12.931,11.506,112.327874,333.96,95.69777,NA,NA
3/16/18 22:30,7.214889,12.914,11.496,112.187502,525.24,95.67323,44.0326,0.5921567
3/16/18 22:40,NA,12.887,11.365,110.841986,799.85,95.64705,NA,NA
3/16/18 22:45,7.289326,NA,NA,NA,591.51,95.64378,44.0326,0.5921567
3/16/18 22:50,NA,12.905,11.261,109.872011,516.85,95.64051,NA,NA
3/16/18 23:00,7.370598,12.879,11.239,109.593456,490.52,95.61761,44.7405,0.597850435
3/16/18 23:10,NA,12.879,11.164,108.862117,567.93,95.60943,NA,NA
3/16/18 23:15,7.160595,NA,NA,NA,846.67,95.60452,45.1653,0.601249861
3/16/18 23:20,NA,12.905,11.085,108.154804,1425.09,95.60125,NA,NA
3/16/18 23:30,6.801821,12.887,11.118,108.433014,1353.75,95.57998,44.7405,0.597850435
3/16/18 23:40,NA,12.861,11.067,107.872694,1271.37,95.54726,NA,NA
3/16/18 23:45,6.463497,NA,NA,NA,1427.34,95.52927,45.1653,0.601249861
3/16/18 23:50,NA,12.887,10.975,107.038346,1475.5,95.49818,NA,NA
3/17/18 0:00,6.426974,12.879,10.97,106.970389,1444.63,95.47037,45.1653,0.601249861
3/17/18 0:10,NA,12.852,10.9,106.223455,1013.67,95.45729,NA,NA
3/17/18 0:15,6.626806,NA,NA,NA,911.24,95.44747,46.5811,0.612488436
3/17/18 0:20,NA,12.826,10.84,105.577119,1009.86,95.43274,NA,NA
3/17/18 0:30,6.823115,12.808,10.75,104.658255,760.49,95.43602,45.4485,0.603509043
3/17/18 0:40,NA,12.799,10.675,103.907079,444.12,95.45729,NA,NA
3/17/18 0:45,6.91895,NA,NA,NA,305.03,95.46383,44.0326,0.5921567
3/17/18 0:50,NA,12.746,10.616,103.209819,547.06,95.45074,NA,NA
3/17/18 1:00,6.892028,12.746,10.517,102.247331,381.23,95.42947,44.8821,0.598985006
3/17/18 1:10,NA,12.738,10.332,100.43068,687.37,95.41475,NA,NA
3/17/18 1:15,6.704271,NA,NA,NA,289.88,95.40984,44.8821,0.598985006
3/17/18 1:20,NA,12.711,10.298,100.039432,287.23,95.41312,NA,NA
3/17/18 1:30,6.618998,12.658,10.288,99.823167,255.72,95.41312,44.8821,0.598985006
3/17/18 1:40,NA,12.658,10.173,98.707336,181.38,95.39512,NA,NA
3/17/18 1:45,6.742548,NA,NA,NA,128.06,95.40003,44.3158,0.594438878
3/17/18 1:50,NA,12.649,10.102,97.998573,198.94,95.41803,NA,NA
3/17/18 2:00,6.821542,12.605,10.067,97.5623,222.31,95.44584,44.4574,0.595577779
3/17/18 2:10,NA,12.579,9.984,96.701239,163.21,95.42293,NA,NA
3/17/18 2:15,6.854538,NA,NA,NA,109.77,95.43274,43.6079,0.588723204
3/17/18 2:20,NA,12.579,9.945,96.3235,131,95.43274,NA,NA
3/17/18 2:30,6.716455,12.57,9.818,95.074133,63.43,95.44256,43.4663,0.587575466
3/17/18 2:40,NA,12.534,9.725,94.097119,48,95.45074,NA,NA
3/17/18 2:45,6.7363,NA,NA,NA,37.08,95.45238,43.3247,0.586426231
3/17/18 2:50,NA,12.481,9.708,93.820325,39.02,95.43274,NA,NA
3/17/18 3:00,6.699339,12.481,9.612,92.892559,40.67,95.43274,42.9,0.582970293
3/17/18 3:10,NA,12.464,9.572,92.470479,28.73,95.43438,NA,NA
3/17/18 3:15,6.711492,NA,NA,NA,32.51,95.43602,42.6168,0.580658184
3/17/18 3:20,NA,12.437,9.523,91.941008,42.12,95.42293,NA,NA
3/17/18 3:30,6.749584,12.41,9.433,91.016523,19.77,95.41312,42.3336,0.57833992
3/17/18 3:40,NA,12.384,9.395,90.596585,70.47,95.4033,NA,NA
3/17/18 3:45,6.903217,NA,NA,NA,60.52,95.4033,41.9089,0.574851682
3/17/18 3:50,NA,12.375,9.328,89.932187,68.08,95.42293,NA,NA
3/17/18 4:00,7.103979,12.348,9.254,89.164249,63.3,95.44256,41.7673,0.573685523
3/17/18 4:10,NA,12.322,9.271,89.275481,80.86,95.43929,NA,NA
3/17/18 4:15,7.269281,NA,NA,NA,72.44,95.45729,41.6257,0.572517781
3/17/18 4:20,NA,12.286,9.207,88.586919,65.78,95.46219,NA,NA
3/17/18 4:30,7.382142,12.277,9.167,88.184064,21.06,95.46219,41.4841,0.571348449
3/17/18 4:40,NA,12.26,9.136,87.851993,44.3,95.49164,NA,NA
3/17/18 4:45,7.437812,NA,NA,NA,30.81,95.48183,40.9178,0.5666559
3/17/18 4:50,NA,12.215,9.136,87.762381,15.5,95.48837,NA,NA
3/17/18 5:00,7.470661,12.153,9.079,87.092166,5.97,95.47692,40.9178,0.5666559
3/17/18 5:10,NA,12.126,9.077,87.019587,6.07,95.48183,NA,NA
3/17/18 5:15,7.524296,NA,NA,NA,4.64,95.49164,40.7762,0.565478503
3/17/18 5:20,NA,12.1,9.033,86.546608,3.91,95.50145,NA,NA
3/17/18 5:30,7.5965,12.046,9.022,86.335112,3.46,95.50636,40.2099,0.560753309
3/17/18 5:40,NA,12.011,9.002,86.075122,0.5,95.52109,NA,NA
3/17/18 5:45,7.646864,NA,NA,NA,0.11,95.52109,40.493,0.563118793
3/17/18 5:50,NA,11.984,8.953,85.55397,-0.02,95.53091,NA,NA
3/17/18 6:00,7.650594,11.931,8.962,85.536589,-0.04,95.54399,40.2099,0.560753309
3/17/18 6:10,NA,11.886,8.931,85.153261,-0.03,95.57344,NA,NA
3/17/18 6:15,7.594328,NA,NA,NA,-0.04,95.57998,39.7851,0.557191294
3/17/18 6:20,NA,11.886,8.9,84.857689,-0.03,95.5898,NA,NA
3/17/18 6:30,7.485387,11.833,8.902,84.774119,-0.02,95.60943,39.7851,0.557191294
3/17/18 6:40,NA,11.788,8.841,84.106687,-0.03,95.62252,NA,NA
3/17/18 6:45,7.465351,NA,NA,NA,-0.03,95.62906,39.6435,0.556000579
3/17/18 6:50,NA,11.707,8.928,84.77711,-0.04,95.62906,NA,NA
3/17/18 7:00,7.432087,11.69,8.886,84.345458,-0.06,95.63887,39.3604,0.553614876
3/17/18 7:10,NA,11.645,8.874,84.144769,-0.06,95.6585,NA,NA
3/17/18 7:15,7.436172,NA,NA,NA,-0.03,95.67159,38.9356,0.550022141
3/17/18 7:20,NA,11.591,8.843,83.74707,-0.04,95.6814,NA,NA
3/17/18 7:30,7.331251,11.537,8.806,83.293376,-0.03,95.70758,38.9356,0.550022141
3/17/18 7:40,NA,11.484,8.834,83.456551,0,95.73048,NA,NA
3/17/18 7:45,7.274518,NA,NA,NA,-0.01,95.73703,38.6524,0.54761827
3/17/18 7:50,NA,11.43,8.812,83.145413,-0.05,95.7452,NA,NA
3/17/18 8:00,7.212578,11.34,8.799,82.850906,-0.04,95.75666,38.5108,0.546413693
3/17/18 8:10,NA,11.313,8.8,82.808778,-0.03,95.77465,NA,NA
3/17/18 8:15,7.203955,NA,NA,NA,-0.03,95.77792,38.5108,0.546413693
3/17/18 8:20,NA,11.277,8.787,82.617835,0,95.78446,NA,NA
3/17/18 8:30,7.102546,11.196,8.808,82.660586,-0.02,95.8041,38.3693,0.545208195
3/17/18 8:40,NA,11.169,8.776,82.308911,-0.01,95.82536,NA,NA
3/17/18 8:45,6.986169,NA,NA,NA,0.02,95.84009,38.794,0.548821083
3/17/18 8:50,NA,11.142,8.772,82.220063,-0.02,95.84499,NA,NA
3/17/18 9:00,6.835874,11.079,8.768,82.062879,-0.06,95.85644,38.794,0.548821083
3/17/18 9:10,NA,11.016,8.804,82.279672,-0.03,95.89079,NA,NA
3/17/18 9:15,6.725303,NA,NA,NA,-0.03,95.89897,38.5108,0.546413693
3/17/18 9:20,NA,10.971,8.755,81.736419,-0.01,95.92187,NA,NA
3/17/18 9:30,6.679996,10.944,8.776,81.881173,-0.02,95.93496,38.6524,0.54761827
3/17/18 9:40,NA,10.899,8.799,82.010057,-0.01,95.93823,NA,NA
3/17/18 9:45,6.590349,NA,NA,NA,-0.13,95.93987,38.5108,0.546413693
3/17/18 9:50,NA,10.89,8.799,81.992917,-0.02,95.94641,NA,NA
3/17/18 10:00,6.506947,10.844,8.809,81.998414,-0.05,95.95295,38.2277,0.544000064
3/17/18 10:10,NA,10.826,8.849,82.336291,0.04,95.9644,NA,NA
3/17/18 10:15,6.376758,NA,NA,NA,-0.01,95.98076,37.8029,0.540364886
3/17/18 10:20,NA,10.835,8.825,82.130165,-0.04,95.98567,NA,NA
3/17/18 10:30,6.346865,10.772,8.802,81.796159,-0.04,96.01021,37.3782,0.536714193
3/17/18 10:40,NA,10.763,8.826,82.002008,-0.04,96.0282,NA,NA
3/17/18 10:45,6.222236,NA,NA,NA,-0.03,96.03147,37.095,0.534270598
3/17/18 10:50,NA,10.727,8.824,81.914731,0,96.04129,NA,NA
3/17/18 11:00,6.085678,10.718,8.812,81.786184,-0.02,96.06909,37.8029,0.540364886
3/17/18 11:10,NA,10.691,8.834,81.938802,-0.02,96.07073,NA,NA
3/17/18 11:15,5.810269,NA,NA,NA,-0.05,96.07073,38.2277,0.544000064
3/17/18 11:20,NA,10.645,8.832,81.832431,-0.06,96.06255,NA,NA
3/17/18 11:30,5.618794,10.609,8.878,82.18957,-0.04,96.08218,38.2277,0.544000064
3/17/18 11:40,NA,10.6,8.873,82.126026,-0.08,96.08873,NA,NA
3/17/18 11:45,5.426157,NA,NA,NA,-0.06,96.1149,38.3693,0.545208195
3/17/18 11:50,NA,10.582,8.91,82.433835,-0.02,96.12798,NA,NA
3/17/18 12:00,5.306259,10.554,8.907,82.352199,-0.02,96.14761,38.5108,0.546413693
3/17/18 12:10,NA,10.536,8.896,82.215905,-0.03,96.14925,NA,NA
3/17/18 12:15,5.28023,NA,NA,NA,-0.05,96.15906,38.794,0.548821083
3/17/18 12:20,NA,10.518,8.871,81.950369,-0.14,96.16887,NA,NA
3/17/18 12:30,5.330858,10.491,8.914,82.295625,-0.06,96.19341,38.794,0.548821083
3/17/18 12:40,NA,10.464,8.911,82.215975,-0.05,96.20813,NA,NA
3/17/18 12:45,5.430427,NA,NA,NA,-0.03,96.19831,38.794,0.548821083
3/17/18 12:50,NA,10.464,8.899,82.105259,-0.09,96.19831,NA,NA
3/17/18 13:00,5.521241,10.464,8.925,82.345144,-0.06,96.21467,38.9356,0.550022141
3/17/18 13:10,NA,10.436,8.964,82.650782,-0.04,96.23921,NA,NA
3/17/18 13:15,5.625377,NA,NA,NA,-0.04,96.23921,38.9356,0.550022141
3/17/18 13:20,NA,10.436,8.93,82.337292,-0.03,96.2343,NA,NA
3/17/18 13:30,5.772428,10.427,8.972,82.707113,-0.04,96.23757,39.0772,0.551221454
3/17/18 13:40,NA,10.418,8.988,82.837145,-0.04,96.2572,NA,NA
3/17/18 13:45,5.882367,NA,NA,NA,-0.05,96.25557,39.2188,0.552419029
3/17/18 13:50,NA,10.4,8.978,82.710098,-0.01,96.2572,NA,NA
3/17/18 14:00,6.034257,10.409,9.032,83.22512,-0.04,96.26702,38.794,0.548821083
3/17/18 14:10,NA,10.391,9.029,83.162398,-0.05,96.28174,NA,NA
3/17/18 14:15,6.069856,NA,NA,NA,-0.09,96.28664,38.5108,0.546413693
3/17/18 14:20,NA,10.382,9.069,83.513206,-0.07,96.29646,NA,NA
3/17/18 14:30,6.125754,10.364,9.11,83.855372,-0.05,96.30463,38.794,0.548821083
3/17/18 14:40,NA,10.409,9.174,84.533575,-0.08,96.31118,NA,NA
3/17/18 14:45,6.128599,NA,NA,NA,-0.07,96.31608,38.794,0.548821083
3/17/18 14:50,NA,10.373,9.201,84.710876,-0.04,96.32263,NA,NA
3/17/18 15:00,6.27027,10.409,9.256,85.289162,-0.04,96.31608,39.0772,0.551221454
3/17/18 15:10,NA,10.4,9.336,86.008184,0.15,96.31772,NA,NA
3/17/18 15:15,6.354784,NA,NA,NA,-0.05,96.3259,39.0772,0.551221454
3/17/18 15:20,NA,10.427,9.394,86.59726,-0.03,96.33572,NA,NA
3/17/18 15:30,6.555141,10.418,9.437,86.975315,-0.08,96.36189,38.9356,0.550022141
3/17/18 15:40,NA,10.455,9.54,88.000809,-0.03,96.38478,NA,NA
3/17/18 15:45,6.860012,NA,NA,NA,-0.03,96.38805,38.9356,0.550022141
3/17/18 15:50,NA,10.445,9.64,88.902436,-0.03,96.40114,NA,NA
3/17/18 16:00,7.255913,10.455,9.726,89.716548,-0.05,96.41422,39.0772,0.551221454
3/17/18 16:10,NA,10.473,9.82,90.621807,-0.06,96.4224,NA,NA
3/17/18 16:15,7.425722,NA,NA,NA,0.1,96.44039,38.9356,0.550022141
3/17/18 16:20,NA,10.5,9.935,91.740987,-0.01,96.44693,NA,NA
3/17/18 16:30,7.546766,10.509,10.044,92.767028,-0.04,96.48783,38.9356,0.550022141
3/17/18 16:40,NA,10.527,10.178,94.04423,-0.03,96.51073,NA,NA
3/17/18 16:45,7.375838,NA,NA,NA,-0.01,96.51237,38.794,0.548821083
3/17/18 16:50,NA,10.545,10.272,94.952724,-0.04,96.52217,NA,NA
3/17/18 17:00,7.347091,10.564,10.418,96.345085,-0.04,96.52708,38.794,0.548821083
3/17/18 17:10,NA,10.591,10.515,97.303474,0.02,96.5418,NA,NA
3/17/18 17:15,7.226416,NA,NA,NA,0.06,96.55161,38.794,0.548821083
3/17/18 17:20,NA,10.636,10.671,98.850832,0.33,96.55161,NA,NA
3/17/18 17:30,7.197092,10.645,10.804,100.103893,1.2,96.56306,39.0772,0.551221454
3/17/18 17:40,NA,10.691,10.964,101.695385,2.91,96.57124,NA,NA
3/17/18 17:45,7.077843,NA,NA,NA,4.49,96.57124,39.3604,0.553614876
3/17/18 17:50,NA,10.718,11.05,102.557573,6.36,96.58106,NA,NA
3/17/18 18:00,6.894043,10.763,11.158,103.668526,11.85,96.60886,39.2188,0.552419029
3/17/18 18:10,NA,10.808,11.296,105.060628,12.7,96.63012,NA,NA
3/17/18 18:15,6.820526,NA,NA,NA,13.29,96.64975,39.5019,0.554808161
3/17/18 18:20,NA,10.844,11.416,106.265626,15.91,96.64975,NA,NA
3/17/18 18:30,6.743861,10.908,11.559,107.756832,18.19,96.67919,39.5019,0.554808161
3/17/18 18:40,NA,10.989,11.647,108.781439,23.7,96.67919,NA,NA
3/17/18 18:45,6.673731,NA,NA,NA,28.74,96.67919,39.2188,0.552419029
3/17/18 18:50,NA,11.061,11.83,110.675112,28.91,96.67919,NA,NA
3/17/18 19:00,6.570051,11.142,11.889,111.435742,31.6,96.69882,39.3604,0.553614876
3/17/18 19:10,NA,11.16,11.982,112.354176,50,96.71354,NA,NA
3/17/18 19:15,6.529002,NA,NA,NA,44.89,96.72662,39.5019,0.554808161
3/17/18 19:20,NA,11.187,12.074,113.287514,42.94,96.73643,NA,NA
3/17/18 19:30,6.52834,11.25,12.184,114.48604,45.79,96.74788,39.3604,0.553614876
3/17/18 19:40,NA,11.295,12.282,115.526752,56.36,96.7577,NA,NA
3/17/18 19:45,6.501526,NA,NA,NA,53.43,96.76751,39.3604,0.553614876
3/17/18 19:50,NA,11.358,12.321,116.061983,58.64,96.76751,NA,NA
3/17/18 20:00,6.545958,11.376,12.356,116.439937,72.44,96.78714,39.5019,0.554808161
3/17/18 20:10,NA,11.421,12.402,116.994545,136.73,96.78714,NA,NA
3/17/18 20:15,6.586265,NA,NA,NA,109.31,96.79694,39.6435,0.556000579
3/17/18 20:20,NA,11.448,12.567,118.624727,125.72,96.80676,NA,NA
3/17/18 20:30,6.707589,11.529,12.572,118.893026,106.15,96.81658,39.6435,0.556000579
3/17/18 20:40,NA,11.573,12.664,119.884091,120.7,96.82639,NA,NA
3/17/18 20:45,6.698821,NA,NA,NA,118.79,96.83456,39.6435,0.556000579
3/17/18 20:50,NA,11.609,12.743,120.731604,127.79,96.8362,NA,NA
3/17/18 21:00,6.770157,11.663,12.736,120.814724,117.73,96.84601,39.5019,0.554808161
3/17/18 21:10,NA,11.69,12.867,122.132906,160.52,96.85583,NA,NA
3/17/18 21:15,6.778296,NA,NA,NA,177.81,96.85583,39.6435,0.556000579
3/17/18 21:20,NA,11.734,12.878,122.360491,183.92,96.85583,NA,NA
3/17/18 21:30,6.816916,11.734,12.907,122.636034,160.33,96.86564,39.7851,0.557191294
3/17/18 21:40,NA,11.779,12.901,122.705252,183.52,96.86564,NA,NA
3/17/18 21:45,6.713223,NA,NA,NA,180.6,96.86564,39.5019,0.554808161
3/17/18 21:50,NA,11.779,12.937,123.047659,223.84,96.86564,NA,NA
3/17/18 22:00,6.748818,11.779,13.006,123.703939,248.6,96.86564,39.9267,0.558380315
3/17/18 22:10,NA,11.806,12.999,123.713685,292.34,96.8591,NA,NA
3/17/18 22:15,6.775952,NA,NA,NA,263.17,96.85419,39.6435,0.556000579
3/17/18 22:20,NA,11.743,13.034,123.86823,215.16,96.86564,NA,NA
3/17/18 22:30,6.842506,11.779,13.06,124.217549,221.14,96.86564,39.6435,0.556000579
3/17/18 22:40,NA,11.797,13.046,124.135457,258.31,96.86073,NA,NA
3/17/18 22:45,6.908979,NA,NA,NA,250.35,96.86564,39.7851,0.557191294
3/17/18 22:50,NA,11.788,13.003,123.700853,290.09,96.86727,NA,NA
3/17/18 23:00,6.907943,11.788,13.01,123.767446,270.78,96.87545,39.6435,0.556000579
3/17/18 23:10,NA,11.779,12.983,123.485179,353.92,96.87545,NA,NA
3/17/18 23:15,6.926445,NA,NA,NA,420.71,96.88363,39.6435,0.556000579
3/17/18 23:20,NA,11.752,12.973,123.313903,634.92,96.87545,NA,NA
3/17/18 23:30,6.912642,11.752,12.923,122.838632,374.16,96.86564,39.7851,0.557191294
3/17/18 23:40,NA,11.734,12.881,122.388995,255.42,96.86564,NA,NA
3/17/18 23:45,6.901964,NA,NA,NA,198.72,96.87545,39.6435,0.556000579
3/17/18 23:50,NA,11.681,12.821,121.671197,199.75,96.87054,NA,NA
3/18/18 0:00,6.913329,11.663,12.732,120.77678,254.75,96.86564,39.9267,0.558380315
3/18/18 0:10,NA,11.636,12.672,120.133265,287.22,96.86564,NA,NA
3/18/18 0:15,6.827106,NA,NA,NA,342.9,96.85583,39.6435,0.556000579
3/18/18 0:20,NA,11.618,12.523,118.671735,358.96,96.85583,NA,NA
3/18/18 0:30,6.739716,11.555,12.457,117.875816,282.23,96.85583,39.6435,0.556000579
3/18/18 0:40,NA,11.555,12.351,116.872778,222.89,96.85583,NA,NA
3/18/18 0:45,6.689811,NA,NA,NA,277.72,96.86073,39.6435,0.556000579
3/18/18 0:50,NA,11.484,12.224,115.482554,279.11,96.85583,NA,NA
3/18/18 1:00,6.736851,11.421,12.113,114.268257,214.89,96.85583,39.7851,0.557191294
3/18/18 1:10,NA,11.412,11.986,113.046787,227.06,96.85583,NA,NA
3/18/18 1:15,6.757807,NA,NA,NA,225.08,96.85583,39.6435,0.556000579
3/18/18 1:20,NA,11.349,11.794,111.074692,284.78,96.85583,NA,NA
3/18/18 1:30,6.755779,11.304,11.655,109.651827,289.08,96.84765,39.6435,0.556000579
3/18/18 1:40,NA,11.241,11.513,108.15857,323.88,96.84601,NA,NA
3/18/18 1:45,6.828363,NA,NA,NA,270.98,96.84274,39.9267,0.558380315
3/18/18 1:50,NA,11.214,11.417,107.189864,305.97,96.8362,NA,NA
3/18/18 2:00,7.075999,11.169,11.287,105.859239,328.27,96.83293,39.9267,0.558380315
3/18/18 2:10,NA,11.097,11.125,104.166278,373.27,96.8362,NA,NA
3/18/18 2:15,7.208431,NA,NA,NA,353.14,96.82966,39.9267,0.558380315
3/18/18 2:20,NA,11.061,10.973,102.657481,425.19,96.82639,NA,NA
3/18/18 2:30,7.060419,10.998,10.818,101.059772,312.26,96.82639,39.7851,0.557191294
3/18/18 2:40,NA,10.926,10.694,99.734681,356.51,96.83293,NA,NA
3/18/18 2:45,6.926449,NA,NA,NA,258.99,96.8362,40.2099,0.560753309
3/18/18 2:50,NA,10.89,10.589,98.672917,244.79,96.8362,NA,NA
3/18/18 3:00,6.852877,10.854,10.46,97.38935,252.24,96.8362,40.2099,0.560753309
3/18/18 3:10,NA,10.817,10.329,96.086969,297.92,96.82639,NA,NA
3/18/18 3:15,6.889437,NA,NA,NA,259.57,96.82639,40.2099,0.560753309
3/18/18 3:20,NA,10.763,10.173,94.516931,256.4,96.82966,NA,NA
3/18/18 3:30,6.772099,10.718,10.062,93.387719,257.78,96.82639,39.9267,0.558380315
3/18/18 3:40,NA,10.682,9.923,92.020396,229.53,96.82639,NA,NA
3/18/18 3:45,6.629958,NA,NA,NA,199.87,96.82639,39.7851,0.557191294
3/18/18 3:50,NA,10.663,9.843,91.238094,184.37,96.8362,NA,NA
3/18/18 4:00,6.537665,10.627,9.743,90.235351,182.23,96.82639,39.9267,0.558380315
3/18/18 4:10,NA,10.591,9.691,89.678361,139.52,96.82639,NA,NA
3/18/18 4:15,6.424067,NA,NA,NA,132.86,96.82639,40.2099,0.560753309
3/18/18 4:20,NA,10.582,9.605,88.863859,118.79,96.8362,NA,NA
3/18/18 4:30,6.462842,10.536,9.549,88.250863,94.88,96.84601,40.2099,0.560753309
3/18/18 4:40,NA,10.5,9.495,87.677974,74.59,96.85583,NA,NA
3/18/18 4:45,6.589151,NA,NA,NA,61.37,96.86564,40.2099,0.560753309
3/18/18 4:50,NA,10.491,9.444,87.188678,51.37,96.86564,NA,NA
3/18/18 5:00,6.722178,10.464,9.418,86.893733,34.73,96.86564,39.9267,0.558380315
3/18/18 5:10,NA,10.427,9.34,86.099469,20.65,96.86564,NA,NA
3/18/18 5:15,6.848872,NA,NA,NA,13.88,96.86564,39.9267,0.558380315
3/18/18 5:20,NA,10.391,9.327,85.907153,9.59,96.87545,NA,NA
3/18/18 5:30,6.873931,10.391,9.298,85.640046,3.75,96.87545,40.493,0.563118793
3/18/18 5:40,NA,10.382,9.27,85.364143,0.87,96.85583,NA,NA
3/18/18 5:45,6.988049,NA,NA,NA,0.28,96.85583,40.493,0.563118793
3/18/18 5:50,NA,10.354,9.223,84.875608,0.04,96.85583,NA,NA
3/18/18 6:00,6.951239,10.364,9.212,84.794258,-0.03,96.864,40.6346,0.564299471
3/18/18 6:10,NA,10.354,9.19,84.571922,-0.02,96.86564,NA,NA
3/18/18 6:15,6.806758,NA,NA,NA,-0.05,96.86564,40.7762,0.565478503
3/18/18 6:20,NA,10.327,9.166,84.29766,-0.03,96.85583,NA,NA
3/18/18 6:30,6.60938,10.3,9.146,84.06045,-0.06,96.86564,40.9178,0.5666559
3/18/18 6:40,NA,10.309,9.093,83.590984,-0.03,96.86564,NA,NA
3/18/18 6:45,6.345849,NA,NA,NA,-0.02,96.86564,40.9178,0.5666559
3/18/18 6:50,NA,10.3,9.11,83.729576,0,96.85583,NA,NA
3/18/18 7:00,6.055677,10.272,9.095,83.536781,0,96.85583,40.7762,0.565478503
3/18/18 7:10,NA,10.263,9.098,83.546675,-0.02,96.86727,NA,NA
3/18/18 7:15,5.712663,NA,NA,NA,-0.03,96.87545,40.7762,0.565478503
3/18/18 7:20,NA,10.282,9.123,83.813636,-0.02,96.87545,NA,NA
