DateTime_UTC,region,site,variable,value,flagtype,flagcomment
3/1/2018 2:30,KS,KANSASRFALLLEAF,Discharge_m3s,79.8534,Questionable,reservoir release?
3/1/2018 2:30,KS,KANSASRFALLLEAF,Light_PAR,239.12,,
3/1/2018 2:30,KS,KANSASRFALLLEAF,Nitrate_mgL,0.331834,,
3/1/2018 2:30,KS,KANSASRFALLLEAF,WaterTemp_C,9.468,,
3/1/2018 2:45,KS,KANSASRFALLLEAF,AirPres_kPa,95.8123,,
3/1/2018 2:45,KS,KANSASRFALLLEAF,DO_mgL,12.086,,
3/1/2018 2:45,KS,KANSASRFALLLEAF,DOsat_pct,108.85,,
3/1/2018 2:45,KS,KANSASRFALLLEAF,Discharge_m3s,79.8534,Questionable,reservoir release?
3/1/2018 2:45,KS,KANSASRFALLLEAF,Light_PAR,255.13,,
3/1/2018 2:45,KS,KANSASRFALLLEAF,Nitrate_mgL,0.277017,,
3/1/2018 2:45,KS,KANSASRFALLLEAF,WaterTemp_C,9.431,,
3/1/2018 3:00,KS,KANSASRFALLLEAF,AirPres_kPa,95.8254,,
3/1/2018 3:00,KS,KANSASRFALLLEAF,DO_mgL,11.993,,
3/1/2018 3:00,KS,KANSASRFALLLEAF,DOsat_pct,107.869,,
3/1/2018 3:00,KS,KANSASRFALLLEAF,Discharge_m3s,79.995,Questionable,reservoir release?
3/1/2018 3:00,KS,KANSASRFALLLEAF,Light_PAR,178.875,,
3/1/2018 3:00,KS,KANSASRFALLLEAF,Nitrate_mgL,0.316491,,
3/1/2018 3:00,KS,KANSASRFALLLEAF,WaterTemp_C,9.3755,,
3/1/2018 3:15,KS,KANSASRFALLLEAF,AirPres_kPa,95.8229,,
3/1/2018 3:15,KS,KANSASRFALLLEAF,DO_mgL,11.942,,
3/1/2018 3:15,KS,KANSASRFALLLEAF,DOsat_pct,107.127,,
3/1/2018 3:15,KS,KANSASRFALLLEAF,Discharge_m3s,80.4197,Questionable,reservoir release?
3/1/2018 3:15,KS,KANSASRFALLLEAF,Light_PAR,180.66,,
3/1/2018 3:15,KS,KANSASRFALLLEAF,Nitrate_mgL,0.275748,,
3/1/2018 3:15,KS,KANSASRFALLLEAF,WaterTemp_C,9.265,,
3/1/2018 3:30,KS,KANSASRFALLLEAF,AirPres_kPa,95.8155,,
3/1/2018 3:30,KS,KANSASRFALLLEAF,DO_mgL,11.7965,,
3/1/2018 3:30,KS,KANSASRFALLLEAF,DOsat_pct,105.927,,
3/1/2018 3:30,KS,KANSASRFALLLEAF,Discharge_m3s,80.8445,Questionable,reservoir release?
3/1/2018 3:30,KS,KANSASRFALLLEAF,Light_PAR,149.58,,
3/1/2018 3:30,KS,KANSASRFALLLEAF,Nitrate_mgL,0.312661,,
3/1/2018 3:30,KS,KANSASRFALLLEAF,WaterTemp_C,9.3065,,
3/1/2018 3:45,KS,KANSASRFALLLEAF,AirPres_kPa,95.8204,,
3/1/2018 3:45,KS,KANSASRFALLLEAF,DO_mgL,11.712,,
3/1/2018 3:45,KS,KANSASRFALLLEAF,DOsat_pct,105.016,,
3/1/2018 3:45,KS,KANSASRFALLLEAF,Discharge_m3s,80.986,Questionable,reservoir release?
3/1/2018 3:45,KS,KANSASRFALLLEAF,Light_PAR,111.84,,
3/1/2018 3:45,KS,KANSASRFALLLEAF,Nitrate_mgL,0.275748,,
3/1/2018 3:45,KS,KANSASRFALLLEAF,WaterTemp_C,9.246,,
3/1/2018 4:00,KS,KANSASRFALLLEAF,AirPres_kPa,95.8254,,
3/1/2018 4:00,KS,KANSASRFALLLEAF,DO_mgL,11.6485,,
3/1/2018 4:00,KS,KANSASRFALLLEAF,DOsat_pct,104.286,,
3/1/2018 4:00,KS,KANSASRFALLLEAF,Discharge_m3s,80.986,Questionable,reservoir release?
3/1/2018 4:00,KS,KANSASRFALLLEAF,Light_PAR,78,,
3/1/2018 4:00,KS,KANSASRFALLLEAF,Nitrate_mgL,0.306282,,
3/1/2018 4:00,KS,KANSASRFALLLEAF,WaterTemp_C,9.1815,,
3/1/2018 4:15,KS,KANSASRFALLLEAF,AirPres_kPa,95.845,,
3/1/2018 4:15,KS,KANSASRFALLLEAF,DO_mgL,11.595,,
3/1/2018 4:15,KS,KANSASRFALLLEAF,DOsat_pct,103.669,,
3/1/2018 4:15,KS,KANSASRFALLLEAF,Discharge_m3s,80.8445,Questionable,reservoir release?
3/1/2018 4:15,KS,KANSASRFALLLEAF,Light_PAR,55.19,,
3/1/2018 4:15,KS,KANSASRFALLLEAF,Nitrate_mgL,0.277017,,
3/1/2018 4:15,KS,KANSASRFALLLEAF,WaterTemp_C,9.126,,
3/1/2018 4:30,KS,KANSASRFALLLEAF,AirPres_kPa,95.8646,,
3/1/2018 4:30,KS,KANSASRFALLLEAF,DO_mgL,11.497,,
3/1/2018 4:30,KS,KANSASRFALLLEAF,DOsat_pct,102.609,,
3/1/2018 4:30,KS,KANSASRFALLLEAF,Discharge_m3s,80.986,Questionable,reservoir release?
3/1/2018 4:30,KS,KANSASRFALLLEAF,Light_PAR,34.255,,
3/1/2018 4:30,KS,KANSASRFALLLEAF,Nitrate_mgL,0.310109,,
3/1/2018 4:30,KS,KANSASRFALLLEAF,WaterTemp_C,9.0515,,
3/1/2018 4:45,KS,KANSASRFALLLEAF,AirPres_kPa,95.8892,,
3/1/2018 4:45,KS,KANSASRFALLLEAF,DO_mgL,11.44,,
3/1/2018 4:45,KS,KANSASRFALLLEAF,DOsat_pct,101.896,,
3/1/2018 4:45,KS,KANSASRFALLLEAF,Discharge_m3s,80.8445,Questionable,reservoir release?
3/1/2018 4:45,KS,KANSASRFALLLEAF,Light_PAR,13.08,,
3/1/2018 4:45,KS,KANSASRFALLLEAF,Nitrate_mgL,0.284639,,
3/1/2018 4:45,KS,KANSASRFALLLEAF,WaterTemp_C,8.968,,
3/1/2018 5:00,KS,KANSASRFALLLEAF,AirPres_kPa,95.9284,,
3/1/2018 5:00,KS,KANSASRFALLLEAF,DO_mgL,11.3705,,
3/1/2018 5:00,KS,KANSASRFALLLEAF,DOsat_pct,101.175,,
3/1/2018 5:00,KS,KANSASRFALLLEAF,Discharge_m3s,80.1365,Questionable,reservoir release?
3/1/2018 5:00,KS,KANSASRFALLLEAF,Light_PAR,6.77,,
3/1/2018 5:00,KS,KANSASRFALLLEAF,Nitrate_mgL,0.319045,,
3/1/2018 5:00,KS,KANSASRFALLLEAF,WaterTemp_C,8.926,,
3/1/2018 5:15,KS,KANSASRFALLLEAF,AirPres_kPa,95.9579,,
3/1/2018 5:15,KS,KANSASRFALLLEAF,DO_mgL,11.26,,
3/1/2018 5:15,KS,KANSASRFALLLEAF,DOsat_pct,100.069,,
3/1/2018 5:15,KS,KANSASRFALLLEAF,Discharge_m3s,80.1365,Questionable,reservoir release?
3/1/2018 5:15,KS,KANSASRFALLLEAF,Light_PAR,1.74,,
3/1/2018 5:15,KS,KANSASRFALLLEAF,Nitrate_mgL,0.311385,,
3/1/2018 5:15,KS,KANSASRFALLLEAF,WaterTemp_C,8.875,,
3/1/2018 5:30,KS,KANSASRFALLLEAF,AirPres_kPa,95.9922,,
3/1/2018 5:30,KS,KANSASRFALLLEAF,DO_mgL,11.1645,,
3/1/2018 5:30,KS,KANSASRFALLLEAF,DOsat_pct,99.0087,,
3/1/2018 5:30,KS,KANSASRFALLLEAF,Discharge_m3s,80.2781,Questionable,reservoir release?
3/1/2018 5:30,KS,KANSASRFALLLEAF,Light_PAR,0.07,,
3/1/2018 5:30,KS,KANSASRFALLLEAF,Nitrate_mgL,0.326716,,
3/1/2018 5:30,KS,KANSASRFALLLEAF,WaterTemp_C,8.7865,,
3/1/2018 5:45,KS,KANSASRFALLLEAF,AirPres_kPa,96.0217,,
3/1/2018 5:45,KS,KANSASRFALLLEAF,DO_mgL,11.108,,
3/1/2018 5:45,KS,KANSASRFALLLEAF,DOsat_pct,98.3186,,
3/1/2018 5:45,KS,KANSASRFALLLEAF,Discharge_m3s,80.1365,Questionable,reservoir release?
3/1/2018 5:45,KS,KANSASRFALLLEAF,Light_PAR,-0.035,,
3/1/2018 5:45,KS,KANSASRFALLLEAF,Nitrate_mgL,0.320323,,
3/1/2018 5:45,KS,KANSASRFALLLEAF,WaterTemp_C,8.707,,
3/1/2018 6:00,KS,KANSASRFALLLEAF,AirPres_kPa,96.0609,,
3/1/2018 6:00,KS,KANSASRFALLLEAF,DO_mgL,11.0615,,
3/1/2018 6:00,KS,KANSASRFALLLEAF,DOsat_pct,97.7405,,
3/1/2018 6:00,KS,KANSASRFALLLEAF,Discharge_m3s,80.4197,Questionable,reservoir release?
3/1/2018 6:00,KS,KANSASRFALLLEAF,Light_PAR,-0.02,,
3/1/2018 6:00,KS,KANSASRFALLLEAF,Nitrate_mgL,0.336957,,
3/1/2018 6:00,KS,KANSASRFALLLEAF,WaterTemp_C,8.6365,,
3/1/2018 6:15,KS,KANSASRFALLLEAF,AirPres_kPa,96.0724,,
3/1/2018 6:15,KS,KANSASRFALLLEAF,DO_mgL,10.984,,
3/1/2018 6:15,KS,KANSASRFALLLEAF,DOsat_pct,96.7166,,
3/1/2018 6:15,KS,KANSASRFALLLEAF,Discharge_m3s,80.7029,Questionable,reservoir release?
3/1/2018 6:15,KS,KANSASRFALLLEAF,Light_PAR,-0.015,,
3/1/2018 6:15,KS,KANSASRFALLLEAF,Nitrate_mgL,0.299909,,
3/1/2018 6:15,KS,KANSASRFALLLEAF,WaterTemp_C,8.492,,
3/1/2018 6:30,KS,KANSASRFALLLEAF,AirPres_kPa,96.0871,,
3/1/2018 6:30,KS,KANSASRFALLLEAF,DO_mgL,10.947,,
3/1/2018 6:30,KS,KANSASRFALLLEAF,DOsat_pct,96.2798,,
3/1/2018 6:30,KS,KANSASRFALLLEAF,Discharge_m3s,80.7029,Questionable,reservoir release?
3/1/2018 6:30,KS,KANSASRFALLLEAF,Light_PAR,-0.04,,
3/1/2018 6:30,KS,KANSASRFALLLEAF,Nitrate_mgL,0.335676,,
3/1/2018 6:30,KS,KANSASRFALLLEAF,WaterTemp_C,8.4445,,
3/1/2018 6:45,KS,KANSASRFALLLEAF,AirPres_kPa,96.11,,
3/1/2018 6:45,KS,KANSASRFALLLEAF,DO_mgL,10.931,,
3/1/2018 6:45,KS,KANSASRFALLLEAF,DOsat_pct,95.9653,,
3/1/2018 6:45,KS,KANSASRFALLLEAF,Discharge_m3s,79.8534,Questionable,reservoir release?
3/1/2018 6:45,KS,KANSASRFALLLEAF,Light_PAR,-0.03,,
3/1/2018 6:45,KS,KANSASRFALLLEAF,Nitrate_mgL,0.296089,,
3/1/2018 6:45,KS,KANSASRFALLLEAF,WaterTemp_C,8.37,,
3/1/2018 7:00,KS,KANSASRFALLLEAF,AirPres_kPa,96.1345,,
3/1/2018 7:00,KS,KANSASRFALLLEAF,DO_mgL,10.879,,
3/1/2018 7:00,KS,KANSASRFALLLEAF,DOsat_pct,95.3662,,
3/1/2018 7:00,KS,KANSASRFALLLEAF,Discharge_m3s,78.5791,Questionable,reservoir release?
3/1/2018 7:00,KS,KANSASRFALLLEAF,Light_PAR,-0.03,,
3/1/2018 7:00,KS,KANSASRFALLLEAF,Nitrate_mgL,0.334395,,
3/1/2018 7:00,KS,KANSASRFALLLEAF,WaterTemp_C,8.3085,,
3/1/2018 7:15,KS,KANSASRFALLLEAF,AirPres_kPa,96.1574,,
3/1/2018 7:15,KS,KANSASRFALLLEAF,DO_mgL,10.83,,
3/1/2018 7:15,KS,KANSASRFALLLEAF,DOsat_pct,94.7945,,
3/1/2018 7:15,KS,KANSASRFALLLEAF,Discharge_m3s,78.4375,Questionable,reservoir release?
3/1/2018 7:15,KS,KANSASRFALLLEAF,Light_PAR,-0.035,,
3/1/2018 7:15,KS,KANSASRFALLLEAF,Nitrate_mgL,0.283368,,
3/1/2018 7:15,KS,KANSASRFALLLEAF,WaterTemp_C,8.247,,
3/1/2018 7:30,KS,KANSASRFALLLEAF,AirPres_kPa,96.1967,,
3/1/2018 7:30,KS,KANSASRFALLLEAF,DO_mgL,10.8015,,
3/1/2018 7:30,KS,KANSASRFALLLEAF,DOsat_pct,94.2743,,
3/1/2018 7:30,KS,KANSASRFALLLEAF,Discharge_m3s,77.588,Questionable,reservoir release?
3/1/2018 7:30,KS,KANSASRFALLLEAF,Light_PAR,-0.02,,
3/1/2018 7:30,KS,KANSASRFALLLEAF,Nitrate_mgL,0.319045,,
3/1/2018 7:30,KS,KANSASRFALLLEAF,WaterTemp_C,8.1295,,
3/1/2018 7:45,KS,KANSASRFALLLEAF,AirPres_kPa,96.213,,
3/1/2018 7:45,KS,KANSASRFALLLEAF,DO_mgL,10.873,,
3/1/2018 7:45,KS,KANSASRFALLLEAF,DOsat_pct,94.6266,,
3/1/2018 7:45,KS,KANSASRFALLLEAF,Discharge_m3s,77.588,Questionable,reservoir release?
3/1/2018 7:45,KS,KANSASRFALLLEAF,Light_PAR,-0.055,,
3/1/2018 7:45,KS,KANSASRFALLLEAF,Nitrate_mgL,0.282097,,
3/1/2018 7:45,KS,KANSASRFALLLEAF,WaterTemp_C,8.012,,
3/1/2018 8:00,KS,KANSASRFALLLEAF,AirPres_kPa,96.2351,,
3/1/2018 8:00,KS,KANSASRFALLLEAF,DO_mgL,10.8285,,
3/1/2018 8:00,KS,KANSASRFALLLEAF,DOsat_pct,94.1299,,
3/1/2018 8:00,KS,KANSASRFALLLEAF,Discharge_m3s,76.7385,Questionable,reservoir release?
3/1/2018 8:00,KS,KANSASRFALLLEAF,Light_PAR,-0.055,,
3/1/2018 8:00,KS,KANSASRFALLLEAF,Nitrate_mgL,0.317768,,
3/1/2018 8:00,KS,KANSASRFALLLEAF,WaterTemp_C,7.9645,,
3/1/2018 8:15,KS,KANSASRFALLLEAF,AirPres_kPa,96.2572,,
3/1/2018 8:15,KS,KANSASRFALLLEAF,DO_mgL,10.783,,
3/1/2018 8:15,KS,KANSASRFALLLEAF,DOsat_pct,93.6024,,
3/1/2018 8:15,KS,KANSASRFALLLEAF,Discharge_m3s,76.4554,Questionable,reservoir release?
3/1/2018 8:15,KS,KANSASRFALLLEAF,Light_PAR,-0.055,,
3/1/2018 8:15,KS,KANSASRFALLLEAF,Nitrate_mgL,0.315214,,
3/1/2018 8:15,KS,KANSASRFALLLEAF,WaterTemp_C,7.907,,
3/1/2018 8:30,KS,KANSASRFALLLEAF,AirPres_kPa,96.2866,,
3/1/2018 8:30,KS,KANSASRFALLLEAF,DO_mgL,10.723,,
3/1/2018 8:30,KS,KANSASRFALLLEAF,DOsat_pct,92.8993,,
3/1/2018 8:30,KS,KANSASRFALLLEAF,Discharge_m3s,76.1722,Questionable,reservoir release?
3/1/2018 8:30,KS,KANSASRFALLLEAF,Light_PAR,-0.04,,
3/1/2018 8:30,KS,KANSASRFALLLEAF,Nitrate_mgL,0.330554,,
3/1/2018 8:30,KS,KANSASRFALLLEAF,WaterTemp_C,7.827,,
3/1/2018 8:45,KS,KANSASRFALLLEAF,AirPres_kPa,96.3005,,
3/1/2018 8:45,KS,KANSASRFALLLEAF,DO_mgL,10.736,,
3/1/2018 8:45,KS,KANSASRFALLLEAF,DOsat_pct,92.6535,,
3/1/2018 8:45,KS,KANSASRFALLLEAF,Discharge_m3s,76.4554,Questionable,reservoir release?
3/1/2018 8:45,KS,KANSASRFALLLEAF,Light_PAR,-0.06,,
3/1/2018 8:45,KS,KANSASRFALLLEAF,Nitrate_mgL,0.335676,,
3/1/2018 8:45,KS,KANSASRFALLLEAF,WaterTemp_C,7.67,,
3/1/2018 9:00,KS,KANSASRFALLLEAF,AirPres_kPa,96.3169,,
3/1/2018 9:00,KS,KANSASRFALLLEAF,DO_mgL,10.67,,
3/1/2018 9:00,KS,KANSASRFALLLEAF,DOsat_pct,91.9662,,
3/1/2018 9:00,KS,KANSASRFALLLEAF,Discharge_m3s,75.7474,Questionable,reservoir release?
3/1/2018 9:00,KS,KANSASRFALLLEAF,Light_PAR,-0.035,,
3/1/2018 9:00,KS,KANSASRFALLLEAF,Nitrate_mgL,0.345931,,
3/1/2018 9:00,KS,KANSASRFALLLEAF,WaterTemp_C,7.618,,
3/1/2018 9:15,KS,KANSASRFALLLEAF,AirPres_kPa,96.2768,,
3/1/2018 9:15,KS,KANSASRFALLLEAF,DO_mgL,10.662,,
3/1/2018 9:15,KS,KANSASRFALLLEAF,DOsat_pct,91.6482,,
3/1/2018 9:15,KS,KANSASRFALLLEAF,Discharge_m3s,75.3227,Questionable,reservoir release?
3/1/2018 9:15,KS,KANSASRFALLLEAF,Light_PAR,-0.055,,
3/1/2018 9:15,KS,KANSASRFALLLEAF,Nitrate_mgL,0.338238,,
3/1/2018 9:15,KS,KANSASRFALLLEAF,WaterTemp_C,7.508,,
3/1/2018 9:30,KS,KANSASRFALLLEAF,AirPres_kPa,96.2482,,
3/1/2018 9:30,KS,KANSASRFALLLEAF,DO_mgL,10.629,,
3/1/2018 9:30,KS,KANSASRFALLLEAF,DOsat_pct,91.182,,
3/1/2018 9:30,KS,KANSASRFALLLEAF,Discharge_m3s,75.3227,Questionable,reservoir release?
3/1/2018 9:30,KS,KANSASRFALLLEAF,Light_PAR,-0.03,,
3/1/2018 9:30,KS,KANSASRFALLLEAF,Nitrate_mgL,0.357487,,
3/1/2018 9:30,KS,KANSASRFALLLEAF,WaterTemp_C,7.427,,
3/1/2018 9:45,KS,KANSASRFALLLEAF,AirPres_kPa,96.1967,,
3/1/2018 9:45,KS,KANSASRFALLLEAF,DO_mgL,10.567,,
3/1/2018 9:45,KS,KANSASRFALLLEAF,DOsat_pct,90.4686,,
3/1/2018 9:45,KS,KANSASRFALLLEAF,Discharge_m3s,75.0395,Questionable,reservoir release?
3/1/2018 9:45,KS,KANSASRFALLLEAF,Light_PAR,-0.03,,
3/1/2018 9:45,KS,KANSASRFALLLEAF,Nitrate_mgL,0.349781,,
3/1/2018 9:45,KS,KANSASRFALLLEAF,WaterTemp_C,7.346,,
3/1/2018 10:00,KS,KANSASRFALLLEAF,AirPres_kPa,96.1779,,
3/1/2018 10:00,KS,KANSASRFALLLEAF,DO_mgL,10.585,,
3/1/2018 10:00,KS,KANSASRFALLLEAF,DOsat_pct,90.3536,,
3/1/2018 10:00,KS,KANSASRFALLLEAF,Discharge_m3s,74.8979,Questionable,reservoir release?
3/1/2018 10:00,KS,KANSASRFALLLEAF,Light_PAR,-0.045,,
3/1/2018 10:00,KS,KANSASRFALLLEAF,Nitrate_mgL,0.36263,,
3/1/2018 10:00,KS,KANSASRFALLLEAF,WaterTemp_C,7.226,,
3/1/2018 10:15,KS,KANSASRFALLLEAF,AirPres_kPa,96.2318,,
3/1/2018 10:15,KS,KANSASRFALLLEAF,DO_mgL,10.557,,
3/1/2018 10:15,KS,KANSASRFALLLEAF,DOsat_pct,89.8911,,
3/1/2018 10:15,KS,KANSASRFALLLEAF,Discharge_m3s,74.4732,Questionable,reservoir release?
3/1/2018 10:15,KS,KANSASRFALLLEAF,Light_PAR,-0.045,,
3/1/2018 10:15,KS,KANSASRFALLLEAF,Nitrate_mgL,0.343366,,
3/1/2018 10:15,KS,KANSASRFALLLEAF,WaterTemp_C,7.126,,
3/1/2018 10:30,KS,KANSASRFALLLEAF,AirPres_kPa,96.3112,,
3/1/2018 10:30,KS,KANSASRFALLLEAF,DO_mgL,10.5595,,
3/1/2018 10:30,KS,KANSASRFALLLEAF,DOsat_pct,89.729,,
3/1/2018 10:30,KS,KANSASRFALLLEAF,Discharge_m3s,74.4732,Questionable,reservoir release?
3/1/2018 10:30,KS,KANSASRFALLLEAF,Light_PAR,-0.04,,
3/1/2018 10:30,KS,KANSASRFALLLEAF,Nitrate_mgL,0.366488,,
3/1/2018 10:30,KS,KANSASRFALLLEAF,WaterTemp_C,7.044,,
3/1/2018 10:45,KS,KANSASRFALLLEAF,AirPres_kPa,96.3308,,
3/1/2018 10:45,KS,KANSASRFALLLEAF,DO_mgL,10.567,,
3/1/2018 10:45,KS,KANSASRFALLLEAF,DOsat_pct,89.6096,,
3/1/2018 10:45,KS,KANSASRFALLLEAF,Discharge_m3s,74.7564,Questionable,reservoir release?
3/1/2018 10:45,KS,KANSASRFALLLEAF,Light_PAR,-0.055,,
3/1/2018 10:45,KS,KANSASRFALLLEAF,Nitrate_mgL,0.33952,,
3/1/2018 10:45,KS,KANSASRFALLLEAF,WaterTemp_C,6.962,,
3/1/2018 11:00,KS,KANSASRFALLLEAF,AirPres_kPa,96.3987,,
3/1/2018 11:00,KS,KANSASRFALLLEAF,DO_mgL,10.506,,
3/1/2018 11:00,KS,KANSASRFALLLEAF,DOsat_pct,88.9224,,
3/1/2018 11:00,KS,KANSASRFALLLEAF,Discharge_m3s,74.7564,Questionable,reservoir release?
3/1/2018 11:00,KS,KANSASRFALLLEAF,Light_PAR,-0.03,,
3/1/2018 11:00,KS,KANSASRFALLLEAF,Nitrate_mgL,0.36263,,
3/1/2018 11:00,KS,KANSASRFALLLEAF,WaterTemp_C,6.8855,,
3/1/2018 11:15,KS,KANSASRFALLLEAF,AirPres_kPa,96.4273,,
3/1/2018 11:15,KS,KANSASRFALLLEAF,DO_mgL,10.446,,
3/1/2018 11:15,KS,KANSASRFALLLEAF,DOsat_pct,88.2656,,
3/1/2018 11:15,KS,KANSASRFALLLEAF,Discharge_m3s,74.4732,Questionable,reservoir release?
3/1/2018 11:15,KS,KANSASRFALLLEAF,Light_PAR,-0.035,,
3/1/2018 11:15,KS,KANSASRFALLLEAF,Nitrate_mgL,0.336957,,
3/1/2018 11:15,KS,KANSASRFALLLEAF,WaterTemp_C,6.818,,
3/1/2018 11:30,KS,KANSASRFALLLEAF,AirPres_kPa,96.4232,,
3/1/2018 11:30,KS,KANSASRFALLLEAF,DO_mgL,10.46,,
3/1/2018 11:30,KS,KANSASRFALLLEAF,DOsat_pct,88.2339,,
3/1/2018 11:30,KS,KANSASRFALLLEAF,Discharge_m3s,74.4732,Questionable,reservoir release?
3/1/2018 11:30,KS,KANSASRFALLLEAF,Light_PAR,-0.05,,
3/1/2018 11:30,KS,KANSASRFALLLEAF,Nitrate_mgL,0.361344,,
3/1/2018 11:30,KS,KANSASRFALLLEAF,WaterTemp_C,6.75,,
3/1/2018 11:45,KS,KANSASRFALLLEAF,AirPres_kPa,96.4396,,
3/1/2018 11:45,KS,KANSASRFALLLEAF,DO_mgL,10.502,,
3/1/2018 11:45,KS,KANSASRFALLLEAF,DOsat_pct,88.373,,
3/1/2018 11:45,KS,KANSASRFALLLEAF,Discharge_m3s,74.7564,Questionable,reservoir release?
3/1/2018 11:45,KS,KANSASRFALLLEAF,Light_PAR,-0.025,,
3/1/2018 11:45,KS,KANSASRFALLLEAF,Nitrate_mgL,0.325437,,
3/1/2018 11:45,KS,KANSASRFALLLEAF,WaterTemp_C,6.653,,
3/1/2018 12:00,KS,KANSASRFALLLEAF,AirPres_kPa,96.4592,,
3/1/2018 12:00,KS,KANSASRFALLLEAF,DO_mgL,10.4765,,
3/1/2018 12:00,KS,KANSASRFALLLEAF,DOsat_pct,88.1263,,
3/1/2018 12:00,KS,KANSASRFALLLEAF,Discharge_m3s,74.4732,Questionable,reservoir release?
3/1/2018 12:00,KS,KANSASRFALLLEAF,Light_PAR,-0.025,,
3/1/2018 12:00,KS,KANSASRFALLLEAF,Nitrate_mgL,0.365202,,
3/1/2018 12:00,KS,KANSASRFALLLEAF,WaterTemp_C,6.6385,,
3/1/2018 12:15,KS,KANSASRFALLLEAF,AirPres_kPa,96.5238,,
3/1/2018 12:15,KS,KANSASRFALLLEAF,DO_mgL,10.481,,
3/1/2018 12:15,KS,KANSASRFALLLEAF,DOsat_pct,88.0261,,
3/1/2018 12:15,KS,KANSASRFALLLEAF,Discharge_m3s,74.19,Questionable,reservoir release?
3/1/2018 12:15,KS,KANSASRFALLLEAF,Light_PAR,-0.05,,
3/1/2018 12:15,KS,KANSASRFALLLEAF,Nitrate_mgL,0.326716,,
3/1/2018 12:15,KS,KANSASRFALLLEAF,WaterTemp_C,6.576,,
3/1/2018 12:30,KS,KANSASRFALLLEAF,AirPres_kPa,96.5508,,
3/1/2018 12:30,KS,KANSASRFALLLEAF,DO_mgL,10.607,,
3/1/2018 12:30,KS,KANSASRFALLLEAF,DOsat_pct,89.0619,,
3/1/2018 12:30,KS,KANSASRFALLLEAF,Discharge_m3s,74.4732,Questionable,reservoir release?
3/1/2018 12:30,KS,KANSASRFALLLEAF,Light_PAR,-0.035,,
3/1/2018 12:30,KS,KANSASRFALLLEAF,Nitrate_mgL,0.356202,,
3/1/2018 12:30,KS,KANSASRFALLLEAF,WaterTemp_C,6.566,,
3/1/2018 12:45,KS,KANSASRFALLLEAF,AirPres_kPa,96.5246,,
3/1/2018 12:45,KS,KANSASRFALLLEAF,DO_mgL,10.797,,
3/1/2018 12:45,KS,KANSASRFALLLEAF,DOsat_pct,90.614,,
3/1/2018 12:45,KS,KANSASRFALLLEAF,Discharge_m3s,74.7564,Questionable,reservoir release?
3/1/2018 12:45,KS,KANSASRFALLLEAF,Light_PAR,-0.04,,
3/1/2018 12:45,KS,KANSASRFALLLEAF,Nitrate_mgL,0.317768,,
3/1/2018 12:45,KS,KANSASRFALLLEAF,WaterTemp_C,6.547,,
3/1/2018 13:00,KS,KANSASRFALLLEAF,AirPres_kPa,96.5074,,
3/1/2018 13:00,KS,KANSASRFALLLEAF,DO_mgL,10.978,,
3/1/2018 13:00,KS,KANSASRFALLLEAF,DOsat_pct,92.1555,,
3/1/2018 13:00,KS,KANSASRFALLLEAF,Discharge_m3s,74.4732,Questionable,reservoir release?
3/1/2018 13:00,KS,KANSASRFALLLEAF,Light_PAR,-0.045,,
3/1/2018 13:00,KS,KANSASRFALLLEAF,Nitrate_mgL,0.347215,,
3/1/2018 13:00,KS,KANSASRFALLLEAF,WaterTemp_C,6.5565,,
3/1/2018 13:15,KS,KANSASRFALLLEAF,AirPres_kPa,96.4682,,
3/1/2018 13:15,KS,KANSASRFALLLEAF,DO_mgL,11.149,,
3/1/2018 13:15,KS,KANSASRFALLLEAF,DOsat_pct,93.7728,,
3/1/2018 13:15,KS,KANSASRFALLLEAF,Discharge_m3s,74.19,Questionable,reservoir release?
3/1/2018 13:15,KS,KANSASRFALLLEAF,Light_PAR,-0.025,,
3/1/2018 13:15,KS,KANSASRFALLLEAF,Nitrate_mgL,0.311385,,
3/1/2018 13:15,KS,KANSASRFALLLEAF,WaterTemp_C,6.634,,
3/1/2018 13:30,KS,KANSASRFALLLEAF,AirPres_kPa,96.55,,
3/1/2018 13:30,KS,KANSASRFALLLEAF,DO_mgL,11.4445,,
3/1/2018 13:30,KS,KANSASRFALLLEAF,DOsat_pct,96.5042,,
3/1/2018 13:30,KS,KANSASRFALLLEAF,Discharge_m3s,74.4732,Questionable,reservoir release?
3/1/2018 13:30,KS,KANSASRFALLLEAF,Light_PAR,0.02,,
3/1/2018 13:30,KS,KANSASRFALLLEAF,Nitrate_mgL,0.340802,,
3/1/2018 13:30,KS,KANSASRFALLLEAF,WaterTemp_C,6.7355,,
3/1/2018 13:45,KS,KANSASRFALLLEAF,AirPres_kPa,96.6007,,
3/1/2018 13:45,KS,KANSASRFALLLEAF,DO_mgL,11.653,,
3/1/2018 13:45,KS,KANSASRFALLLEAF,DOsat_pct,98.5358,,
3/1/2018 13:45,KS,KANSASRFALLLEAF,Discharge_m3s,74.7564,Questionable,reservoir release?
3/1/2018 13:45,KS,KANSASRFALLLEAF,Light_PAR,-0.065,,
3/1/2018 13:45,KS,KANSASRFALLLEAF,Nitrate_mgL,0.298636,,
3/1/2018 13:45,KS,KANSASRFALLLEAF,WaterTemp_C,6.847,,
3/1/2018 14:00,KS,KANSASRFALLLEAF,AirPres_kPa,96.6407,,
3/1/2018 14:00,KS,KANSASRFALLLEAF,DO_mgL,11.953,,
